epoch,train_loss,val_loss,val_dice_bg,val_dice_myo,val_dice_edema,val_dice_scar,val_dice_lesion_mean
32,0.5353569369162282,0.8564259171485901,0.9968142514295488,0.8333889199653004,0.23927743939713686,0.5121264610457305,0.37570195022143366
33,0.48663054358574653,0.8322762548923492,0.9969544617035014,0.8375669407826318,0.30104683855058045,0.4653484039933766,0.38319762127197854
34,0.5205569459545997,0.9450559616088867,0.9968797639127477,0.8388410767565435,0.25474388964678985,0.4297239079985545,0.3422338988226722
35,0.507652816272551,0.8467567920684814,0.9922380587089308,0.7081292951752267,0.2827537985228417,0.41623888508544626,0.349496341804144
36,0.4877441140913194,0.8737723231315613,0.9973507985713871,0.8537925432480427,0.2600365624965534,0.46553153980963413,0.36278405115309376
37,0.4685207201588538,0.8638979613780975,0.995656972458454,0.8070281090337582,0.3093608763240141,0.4825385213129946,0.39594969881850434
38,0.45133325169163363,0.8598261415958405,0.9967281021467128,0.8378130114383652,0.3012821991288934,0.4511063595643603,0.37619427934662686
39,0.4272789743638808,0.8446815013885498,0.9957311840785307,0.8169558630271758,0.3489833888844652,0.43260682391980076,0.390795106402133
40,0.39551861632254814,0.8609767317771911,0.9967708223179932,0.8443709846909317,0.3195872079134564,0.4154213231660048,0.3675042655397306
41,0.42180126136349094,0.8162923693656922,0.996738061953846,0.8396156815513782,0.3363395099477302,0.44013786836413304,0.3882386891559316
42,0.4001765078113925,0.8562504291534424,0.9970658385804609,0.8546462799287987,0.292382683788111,0.4837606362036001,0.3880716599958556
43,0.3837671260679922,0.7925156474113464,0.9972199314970345,0.8528759707205257,0.3466843419396938,0.472400122418495,0.40954223217909436
44,0.37932539563025197,0.7868824958801269,0.9966724415446528,0.8410509653343612,0.37469958214659516,0.4011547673188807,0.38792717473273797
45,0.38294929169839426,0.7748778462409973,0.9971270990391842,0.8485382509042202,0.3514025075470001,0.43097770496787646,0.3911901062574383
46,0.372081995010376,0.8360988974571228,0.9974880076236889,0.864650141695132,0.30794722808178376,0.48035439826940374,0.39415081317559375
47,0.3854488235327505,0.8406690955162048,0.9969994060441874,0.852459399635744,0.3194675648405835,0.4910282601962247,0.4052479125184041
48,0.3433927441796949,0.8764646053314209,0.9969623023481944,0.8524795027226324,0.28466624881784514,0.49870086141981834,0.39168355511883174
49,0.32109741626247285,0.8757354021072388,0.9974531031183703,0.859588490854936,0.3073121266665719,0.4701637833077106,0.38873795498714125
50,0.3285350722651328,0.8017732501029968,0.9970551765496302,0.8396830310422441,0.33142630239990417,0.47598263324539314,0.4037044678226487
51,0.31503213797846147,0.8864785730838776,0.9973552596255564,0.8569316614413003,0.24484305264204714,0.4612048600321644,0.35302395633710576
52,0.3215511239344074,0.851480758190155,0.9972040796327907,0.8504319516546264,0.2656265896551478,0.4964193541011226,0.38102297187813516
53,0.3042421763943088,0.8255608916282654,0.9967500325522389,0.8418982727978183,0.284401716134854,0.49899213416397215,0.39169692514941307
54,0.31560535680863167,0.9117617726325988,0.9968690098079313,0.8460326253103319,0.23885258163905743,0.4832287908865247,0.36104068626279107
55,0.3020875559699151,0.8298605799674987,0.9972607739634606,0.853865404131918,0.3196652033346297,0.4623377535069488,0.39100147842078925
56,0.3099035466870954,0.8424381971359253,0.9971152716748863,0.8533326728077759,0.31580856451677874,0.4231708203355007,0.3694896924261397
57,0.27016361586509213,0.8057918190956116,0.9970356608422272,0.8358963332922246,0.369079227337395,0.5024303356844584,0.4357547815109267
58,0.2987159077198275,0.8133464097976685,0.9973839440848875,0.8474300637921642,0.28961968708773933,0.4974809807486378,0.39355033391818856
59,0.2902215027040051,0.8585683226585388,0.9971134059901144,0.8565853953826702,0.310760282189834,0.48271776788751924,0.39673902503867664
60,0.2925737605940911,0.8627034068107605,0.9924295612451364,0.7544209878875787,0.32610388630799,0.49543029032057884,0.41076708831428443
61,0.29757572229831447,0.9074904918670654,0.9968872129416434,0.8454471049830335,0.30596742251662,0.4415426303324349,0.37375502642452746
62,0.26692566371733145,0.8819330930709839,0.9975380098965866,0.860981406952653,0.31846404031137104,0.46317571918099915,0.3908198797461851
63,0.2784180948811193,0.8856767058372498,0.9974464517869324,0.8673692520038454,0.3131906147715828,0.48003433517230254,0.39661247497194263
64,0.25134214951146033,0.8261605083942414,0.9971174898809556,0.8498390762212399,0.34309716558035763,0.4959240475737551,0.41951060657705636
65,0.2480078108849064,0.8958987414836883,0.9974084847504608,0.8595781333962483,0.3551466027842057,0.45852173162804916,0.4068341672061274
66,0.2507192367507565,0.8501188158988953,0.9972343244811688,0.8510668729247695,0.3684799753706077,0.4457858550067401,0.4071329151886739
67,0.2719503929538111,0.8557981848716736,0.9969574831311544,0.850721418163117,0.3609416360618963,0.47061722198749634,0.41577942902469633
68,0.25119572589474337,0.9352605223655701,0.9975959265011834,0.8742700111076657,0.29663233962635693,0.4663667596076883,0.3814995496170226
69,0.2584187667216024,0.8521780610084534,0.9973041764986178,0.8627899880600276,0.3414657338977474,0.499037018101853,0.4202513759998002
70,0.23184081527494615,0.7987954258918762,0.997122443034327,0.8524158355220963,0.3768330091360598,0.5081448569058258,0.44248893302094283
71,0.250900209911408,0.8739220261573791,0.9974160609456062,0.8648659844617249,0.3249025302879142,0.5030463608141131,0.4139744455510137
72,0.24559215288008412,0.8512881815433502,0.9970739420624681,0.8531938775187122,0.3582995368517256,0.4753609083730942,0.4168302226124099
73,0.23825320024644175,0.933028393983841,0.9977907843232151,0.8774014149535725,0.31456965565233214,0.47130553602158126,0.3929375958369567
74,0.22808450364297436,0.959275233745575,0.9976064422419422,0.8676707802041085,0.30678345508367405,0.4734165504842559,0.39010000278396495
75,0.2341977934683523,0.9202306389808654,0.9973653971255245,0.8654211058085167,0.30091660426678174,0.4902661467195899,0.3955913754931858
76,0.2414588668654042,0.8788636028766632,0.9972547972349821,0.8618249563973512,0.3412448770348503,0.48745107037267354,0.4143479737037619
77,0.24508718136818178,0.9106615543365478,0.9973329032467791,0.8643584072274345,0.3567573571645406,0.4586129963388599,0.40768517675170024
78,0.252480415567275,0.9734053194522858,0.9975874603650448,0.8690497905835036,0.2875777662813984,0.4926597323813676,0.390118749331383
79,0.24486587605168741,0.9267675161361695,0.9975341830765471,0.8678484283569473,0.3272111175000235,0.48076149152335174,0.4039863045116876
80,0.2444688033673071,0.9499771535396576,0.9975122031764634,0.8664476852817643,0.27805198745968634,0.4651466904202259,0.3715993389399561
